cash,collateral,date,equity,margin_headroom,margin_proxy,option_expiry,option_mark,option_qty,option_strike,option_type,shares,spot,ticker
1873169.7653818182,1873169.7653818182,2020-02-10,1859969.7653818182,1521169.7653818182,352000.0,2020-02-27,1.65,8000,220.0,put,0,244.5,ADANIENT
1843023.038881818,1843023.038881818,2020-02-11,1833923.038881818,1563023.038881818,280000.0,2020-02-27,9.1,1000,1400.0,put,0,1452.75,RELIANCE
1868685.128381818,1868685.128381818,2020-02-11,1858485.128381818,1508685.128381818,360000.0,2020-02-27,1.7,6000,300.0,put,0,324.35,SBIN
1863602.5397818182,1863602.5397818182,2020-02-11,1854002.5397818182,1575602.5397818182,288000.0,2020-02-27,8.0,1200,1200.0,put,0,1292.65,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-11,1830618.1425818182,1558505.6425818182,275000.0,2020-02-27,1.05,2750,500.0,put,0,539.75,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-11,1823382.501701818,1474422.501701818,360000.0,2020-02-27,4.6,2400,750.0,put,0,773.55,INFY
1840880.3789818182,1840880.3789818182,2020-02-11,1836200.3789818182,1504880.3789818182,336000.0,2020-02-27,1.95,2400,700.0,put,0,749.95,AXISBANK
1854867.363833218,1854867.363833218,2020-02-11,1851535.563833218,1510581.363833218,344286.0,2020-02-27,0.9,3702,465.0,put,0,534.3,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-11,1831755.0451318182,1623680.0451318182,210000.0,2020-02-27,7.7,250,4200.0,put,0,4749.35,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-11,1825015.841906818,1524528.341906818,306000.0,2020-02-27,7.35,750,2040.0,put,0,2153.4,TCS
1830715.2017818182,1830715.2017818182,2020-02-11,1828755.2017818182,1581115.2017818182,249600.0,2020-02-27,2.45,800,1560.0,put,0,1677.45,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-11,1863569.7653818182,1521169.7653818182,352000.0,2020-02-27,1.2,8000,220.0,put,0,245.3,ADANIENT
1843023.038881818,1843023.038881818,2020-02-12,1837723.038881818,1563023.038881818,280000.0,2020-02-27,5.3,1000,1400.0,put,0,1470.3,RELIANCE
1868685.128381818,1868685.128381818,2020-02-12,1856085.128381818,1508685.128381818,360000.0,2020-02-27,2.1,6000,300.0,put,0,320.2,SBIN
1863602.5397818182,1863602.5397818182,2020-02-12,1849862.5397818182,1575602.5397818182,288000.0,2020-02-27,11.45,1200,1200.0,put,0,1277.4,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-12,1831580.6425818182,1558505.6425818182,275000.0,2020-02-27,0.7,2750,500.0,put,0,549.3,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-12,1827822.501701818,1474422.501701818,360000.0,2020-02-27,2.75,2400,750.0,put,0,781.05,INFY
1840880.3789818182,1840880.3789818182,2020-02-12,1837040.3789818182,1504880.3789818182,336000.0,2020-02-27,1.6,2400,700.0,put,0,755.25,AXISBANK
1854867.363833218,1854867.363833218,2020-02-12,1854682.263833218,1510581.363833218,344286.0,2020-02-27,0.05,3702,465.0,put,0,539.6,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-12,1831930.0451318182,1623680.0451318182,210000.0,2020-02-27,7.0,250,4200.0,put,0,4768.7,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-12,1826965.841906818,1524528.341906818,306000.0,2020-02-27,4.75,750,2040.0,put,0,2170.75,TCS
1830715.2017818182,1830715.2017818182,2020-02-12,1828995.2017818182,1581115.2017818182,249600.0,2020-02-27,2.15,800,1560.0,put,0,1714.9,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-12,1866369.7653818182,1521169.7653818182,352000.0,2020-02-27,0.85,8000,220.0,put,0,249.7,ADANIENT
1843023.038881818,1843023.038881818,2020-02-13,1838073.038881818,1563023.038881818,280000.0,2020-02-27,4.95,1000,1400.0,put,0,1474.15,RELIANCE
1868685.128381818,1868685.128381818,2020-02-13,1861785.128381818,1508685.128381818,360000.0,2020-02-27,1.15,6000,300.0,put,0,327.45,SBIN
1863602.5397818182,1863602.5397818182,2020-02-13,1834982.5397818182,1575602.5397818182,288000.0,2020-02-27,23.85,1200,1200.0,put,0,1230.75,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-13,1831030.6425818182,1558505.6425818182,275000.0,2020-02-27,0.9,2750,500.0,put,0,541.0,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-13,1830102.501701818,1474422.501701818,360000.0,2020-02-27,1.8,2400,750.0,put,0,792.25,INFY
1840880.3789818182,1840880.3789818182,2020-02-13,1836320.3789818182,1504880.3789818182,336000.0,2020-02-27,1.9,2400,700.0,put,0,747.8,AXISBANK
1854867.363833218,1854867.363833218,2020-02-13,1852646.1638332182,1510581.363833218,344286.0,2020-02-27,0.6,3702,465.0,put,0,539.95,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-13,1832217.5451318182,1623680.0451318182,210000.0,2020-02-27,5.85,250,4200.0,put,0,4795.35,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-13,1827453.341906818,1524528.341906818,306000.0,2020-02-27,4.1,750,2040.0,put,0,2191.95,TCS
1830715.2017818182,1830715.2017818182,2020-02-13,1829275.2017818182,1581115.2017818182,249600.0,2020-02-27,1.8,800,1560.0,put,0,1689.8,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-13,1868369.7653818182,1521169.7653818182,352000.0,2020-02-27,0.6,8000,220.0,put,0,251.45,ADANIENT
1843023.038881818,1843023.038881818,2020-02-14,1839773.038881818,1563023.038881818,280000.0,2020-02-27,3.25,1000,1400.0,put,0,1487.6,RELIANCE
1868685.128381818,1868685.128381818,2020-02-14,1856685.128381818,1508685.128381818,360000.0,2020-02-27,2.0,6000,300.0,put,0,319.4,SBIN
1863602.5397818182,1863602.5397818182,2020-02-14,1803422.5397818182,1575602.5397818182,288000.0,2020-02-27,50.15,1200,1200.0,put,0,1176.0,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-14,1831580.6425818182,1558505.6425818182,275000.0,2020-02-27,0.7,2750,500.0,put,0,545.8,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-14,1829742.501701818,1474422.501701818,360000.0,2020-02-27,1.95,2400,750.0,put,0,786.45,INFY
1840880.3789818182,1840880.3789818182,2020-02-14,1834400.3789818182,1504880.3789818182,336000.0,2020-02-27,2.7,2400,700.0,put,0,736.5,AXISBANK
1854867.363833218,1854867.363833218,2020-02-14,1852090.863833218,1510581.363833218,344286.0,2020-02-27,0.75,3702,465.0,put,0,565.0,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-14,1832442.5451318182,1623680.0451318182,210000.0,2020-02-27,4.95,250,4200.0,put,0,4781.75,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-14,1828953.341906818,1524528.341906818,306000.0,2020-02-27,2.1,750,2040.0,put,0,2184.2,TCS
1830715.2017818182,1830715.2017818182,2020-02-14,1829435.2017818182,1581115.2017818182,249600.0,2020-02-27,1.6,800,1560.0,put,0,1680.95,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-14,1870369.7653818182,1521169.7653818182,352000.0,2020-02-27,0.35,8000,220.0,put,0,256.15,ADANIENT
1843023.038881818,1843023.038881818,2020-02-17,1839573.038881818,1563023.038881818,280000.0,2020-02-27,3.45,1000,1400.0,put,0,1478.25,RELIANCE
1868685.128381818,1868685.128381818,2020-02-17,1854285.128381818,1508685.128381818,360000.0,2020-02-27,2.4,6000,300.0,put,0,314.2,SBIN
1863602.5397818182,1863602.5397818182,2020-02-17,1805642.5397818182,1575602.5397818182,288000.0,2020-02-27,48.3,1200,1200.0,put,0,1172.95,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-17,1831718.1425818182,1558505.6425818182,275000.0,2020-02-27,0.65,2750,500.0,put,0,541.6,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-17,1830822.501701818,1474422.501701818,360000.0,2020-02-27,1.5,2400,750.0,put,0,789.45,INFY
1840880.3789818182,1840880.3789818182,2020-02-17,1836080.3789818182,1504880.3789818182,336000.0,2020-02-27,2.0,2400,700.0,put,0,738.4,AXISBANK
1854867.363833218,1854867.363833218,2020-02-17,1853386.563833218,1510581.363833218,344286.0,2020-02-27,0.4,3702,465.0,put,0,564.85,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-17,1832592.5451318182,1623680.0451318182,210000.0,2020-02-27,4.35,250,4200.0,put,0,4776.65,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-17,1828690.841906818,1524528.341906818,306000.0,2020-02-27,2.45,750,2040.0,put,0,2203.25,TCS
1830715.2017818182,1830715.2017818182,2020-02-17,1830315.2017818182,1581115.2017818182,249600.0,2020-02-27,0.5,800,1560.0,put,0,1691.1,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-17,1869969.7653818182,1521169.7653818182,352000.0,2020-02-27,0.4,8000,220.0,put,0,252.5,ADANIENT
1843023.038881818,1843023.038881818,2020-02-18,1839773.038881818,1563023.038881818,280000.0,2020-02-27,3.25,1000,1400.0,put,0,1467.4,RELIANCE
1868685.128381818,1868685.128381818,2020-02-18,1858485.128381818,1508685.128381818,360000.0,2020-02-27,1.7,6000,300.0,put,0,317.55,SBIN
1863602.5397818182,1863602.5397818182,2020-02-18,1784282.5397818182,1575602.5397818182,288000.0,2020-02-27,66.1,1200,1200.0,put,0,1140.7,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-18,1831855.6425818182,1558505.6425818182,275000.0,2020-02-27,0.6,2750,500.0,put,0,541.2,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-18,1831182.501701818,1474422.501701818,360000.0,2020-02-27,1.35,2400,750.0,put,0,797.65,INFY
1840880.3789818182,1840880.3789818182,2020-02-18,1835360.3789818182,1504880.3789818182,336000.0,2020-02-27,2.3,2400,700.0,put,0,733.65,AXISBANK
1854867.363833218,1854867.363833218,2020-02-18,1852831.263833218,1510581.363833218,344286.0,2020-02-27,0.55,3702,465.0,put,0,548.25,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-18,1832842.5451318182,1623680.0451318182,210000.0,2020-02-27,3.35,250,4200.0,put,0,4758.0,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-18,1827978.341906818,1524528.341906818,306000.0,2020-02-27,3.4,750,2040.0,put,0,2215.75,TCS
1830715.2017818182,1830715.2017818182,2020-02-18,1829515.2017818182,1581115.2017818182,249600.0,2020-02-27,1.5,800,1560.0,put,0,1691.0,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-18,1870369.7653818182,1521169.7653818182,352000.0,2020-02-27,0.35,8000,220.0,put,0,249.45,ADANIENT
1843023.038881818,1843023.038881818,2020-02-19,1841473.038881818,1563023.038881818,280000.0,2020-02-27,1.55,1000,1400.0,put,0,1503.8,RELIANCE
1868685.128381818,1868685.128381818,2020-02-19,1862685.128381818,1508685.128381818,360000.0,2020-02-27,1.0,6000,300.0,put,0,320.35,SBIN
1863602.5397818182,1863602.5397818182,2020-02-19,1783322.5397818182,1575602.5397818182,288000.0,2020-02-27,66.9,1200,1200.0,put,0,1142.15,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-19,1832680.6425818182,1558505.6425818182,275000.0,2020-02-27,0.3,2750,500.0,put,0,544.8,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-19,1832022.501701818,1474422.501701818,360000.0,2020-02-27,1.0,2400,750.0,put,0,800.45,INFY
1840880.3789818182,1840880.3789818182,2020-02-19,1837880.3789818182,1504880.3789818182,336000.0,2020-02-27,1.25,2400,700.0,put,0,741.05,AXISBANK
1854867.363833218,1854867.363833218,2020-02-19,1853201.4638332182,1510581.363833218,344286.0,2020-02-27,0.45,3702,465.0,put,0,543.4,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-19,1833042.5451318182,1623680.0451318182,210000.0,2020-02-27,2.55,250,4200.0,put,0,4878.05,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-19,1830378.341906818,1524528.341906818,306000.0,2020-02-27,0.2,750,2040.0,put,0,2196.35,TCS
1830715.2017818182,1830715.2017818182,2020-02-19,1830635.2017818182,1581115.2017818182,249600.0,2020-02-27,0.1,800,1560.0,put,0,1701.1,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-19,1872769.7653818182,1521169.7653818182,352000.0,2020-02-27,0.05,8000,220.0,put,0,254.0,ADANIENT
1843023.038881818,1843023.038881818,2020-02-20,1841823.038881818,1563023.038881818,280000.0,2020-02-27,1.2,1000,1400.0,put,0,1485.95,RELIANCE
1868685.128381818,1868685.128381818,2020-02-20,1866285.128381818,1508685.128381818,360000.0,2020-02-27,0.4,6000,300.0,put,0,327.65,SBIN
1863602.5397818182,1863602.5397818182,2020-02-20,1822382.5397818182,1359602.5397818182,503999.99999999994,2020-02-27,34.35,1200,1200.0,put,0,1182.2,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-20,1832955.6425818182,1558505.6425818182,275000.0,2020-02-27,0.2,2750,500.0,put,0,547.0,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-20,1832382.501701818,1474422.501701818,360000.0,2020-02-27,0.85,2400,750.0,put,0,797.0,INFY
1840880.3789818182,1840880.3789818182,2020-02-20,1839200.3789818182,1504880.3789818182,336000.0,2020-02-27,0.7,2400,700.0,put,0,744.3,AXISBANK
1854867.363833218,1854867.363833218,2020-02-20,1854682.263833218,1510581.363833218,344286.0,2020-02-27,0.05,3702,465.0,put,0,545.6,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-20,1833142.5451318182,1623680.0451318182,210000.0,2020-02-27,2.15,250,4200.0,put,0,4880.45,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-20,1828390.841906818,1524528.341906818,306000.0,2020-02-27,2.85,750,2040.0,put,0,2156.8,TCS
1830715.2017818182,1830715.2017818182,2020-02-20,1830155.2017818182,1581115.2017818182,249600.0,2020-02-27,0.7,800,1560.0,put,0,1685.95,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-20,1872769.7653818182,1521169.7653818182,352000.0,2020-02-27,0.05,8000,220.0,put,0,258.65,ADANIENT
1843023.038881818,1843023.038881818,2020-02-24,1838973.038881818,1563023.038881818,280000.0,2020-02-27,4.05,1000,1400.0,put,0,1444.95,RELIANCE
1868685.128381818,1868685.128381818,2020-02-24,1865085.128381818,1508685.128381818,360000.0,2020-02-27,0.6,6000,300.0,put,0,322.95,SBIN
1863602.5397818182,1863602.5397818182,2020-02-24,1814642.5397818182,1359602.5397818182,503999.99999999994,2020-02-27,40.8,1200,1200.0,put,0,1170.25,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-24,1831855.6425818182,1558505.6425818182,275000.0,2020-02-27,0.6,2750,500.0,put,0,529.85,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-24,1832982.501701818,1474422.501701818,360000.0,2020-02-27,0.6,2400,750.0,put,0,795.85,INFY
1840880.3789818182,1840880.3789818182,2020-02-24,1837040.3789818182,1504880.3789818182,336000.0,2020-02-27,1.6,2400,700.0,put,0,725.45,AXISBANK
1854867.363833218,1854867.363833218,2020-02-24,1854682.263833218,1510581.363833218,344286.0,2020-02-27,0.05,3702,465.0,put,0,529.9,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-24,1833342.5451318182,1623680.0451318182,210000.0,2020-02-27,1.35,250,4200.0,put,0,4803.95,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-24,1827453.341906818,1524528.341906818,306000.0,2020-02-27,4.1,750,2040.0,put,0,2115.35,TCS
1830715.2017818182,1830715.2017818182,2020-02-24,1829955.2017818182,1581115.2017818182,249600.0,2020-02-27,0.95,800,1560.0,put,0,1678.25,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-24,1869569.7653818182,1521169.7653818182,352000.0,2020-02-27,0.45,8000,220.0,put,0,247.25,ADANIENT
1843023.038881818,1843023.038881818,2020-02-25,1836923.038881818,1563023.038881818,280000.0,2020-02-27,6.1,1000,1400.0,put,0,1416.4,RELIANCE
1868685.128381818,1868685.128381818,2020-02-25,1867185.128381818,1508685.128381818,360000.0,2020-02-27,0.25,6000,300.0,put,0,326.8,SBIN
1863602.5397818182,1863602.5397818182,2020-02-25,1804982.5397818182,1359602.5397818182,503999.99999999994,2020-02-27,48.85,1200,1200.0,put,0,1153.85,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-25,1832543.1425818182,1558505.6425818182,275000.0,2020-02-27,0.35,2750,500.0,put,0,530.95,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-25,1833462.501701818,1474422.501701818,360000.0,2020-02-27,0.4,2400,750.0,put,0,798.4,INFY
1840880.3789818182,1840880.3789818182,2020-02-25,1839320.3789818182,1504880.3789818182,336000.0,2020-02-27,0.65,2400,700.0,put,0,728.75,AXISBANK
1854867.363833218,1854867.363833218,2020-02-25,1854682.263833218,1510581.363833218,344286.0,2020-02-27,0.05,3702,465.0,put,0,535.25,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-25,1833380.0451318182,1623680.0451318182,210000.0,2020-02-27,1.2,250,4200.0,put,0,4825.95,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-25,1829290.841906818,1524528.341906818,306000.0,2020-02-27,1.65,750,2040.0,put,0,2156.15,TCS
1830715.2017818182,1830715.2017818182,2020-02-25,1830235.2017818182,1581115.2017818182,249600.0,2020-02-27,0.6,800,1560.0,put,0,1675.8,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-25,1871569.7653818182,1521169.7653818182,352000.0,2020-02-27,0.2,8000,220.0,put,0,246.45,ADANIENT
1843023.038881818,1843023.038881818,2020-02-26,1830073.038881818,1353023.038881818,489999.99999999994,2020-02-27,12.95,1000,1400.0,put,0,1392.0,RELIANCE
1868685.128381818,1868685.128381818,2020-02-26,1868085.128381818,1508685.128381818,360000.0,2020-02-27,0.1,6000,300.0,put,0,328.2,SBIN
1863602.5397818182,1863602.5397818182,2020-02-26,1786862.5397818182,1359602.5397818182,503999.99999999994,2020-02-27,63.95,1200,1200.0,put,0,1135.0,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-26,1832268.1425818182,1558505.6425818182,275000.0,2020-02-27,0.45,2750,500.0,put,0,523.7,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-26,1833222.501701818,1474422.501701818,360000.0,2020-02-27,0.5,2400,750.0,put,0,782.75,INFY
1840880.3789818182,1840880.3789818182,2020-02-26,1839800.3789818182,1504880.3789818182,336000.0,2020-02-27,0.45,2400,700.0,put,0,729.4,AXISBANK
1854867.363833218,1854867.363833218,2020-02-26,1854682.263833218,1510581.363833218,344286.0,2020-02-27,0.05,3702,465.0,put,0,535.95,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-26,1833567.5451318182,1623680.0451318182,210000.0,2020-02-27,0.45,250,4200.0,put,0,4810.0,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-26,1829965.841906818,1524528.341906818,306000.0,2020-02-27,0.75,750,2040.0,put,0,2123.6,TCS
1830715.2017818182,1830715.2017818182,2020-02-26,1830515.2017818182,1581115.2017818182,249600.0,2020-02-27,0.25,800,1560.0,put,0,1666.5,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-26,1871969.7653818182,1521169.7653818182,352000.0,2020-02-27,0.15,8000,220.0,put,0,242.8,ADANIENT
441334.3488818181,441334.3488818181,2020-02-27,1827584.3488818181,441334.3488818181,0.0,,0,0,,,1000,1386.25,RELIANCE
1868685.128381818,1868685.128381818,2020-02-27,1868685.128381818,1868685.128381818,0.0,,0,0,,,0,321.95,SBIN
421866.2757818182,421866.2757818182,2020-02-27,1760526.2757818182,421866.2757818182,0.0,,0,0,,,1200,1115.55,INDUSINDBK
1833505.6425818182,1833505.6425818182,2020-02-27,1833505.6425818182,1833505.6425818182,0.0,,0,0,,,0,515.35,ICICIBANK
1834422.501701818,1834422.501701818,2020-02-27,1834422.501701818,1834422.501701818,0.0,,0,0,,,0,777.85,INFY
1840880.3789818182,1840880.3789818182,2020-02-27,1840880.3789818182,1840880.3789818182,0.0,,0,0,,,0,735.85,AXISBANK
1854867.363833218,1854867.363833218,2020-02-27,1854867.363833218,1854867.363833218,0.0,,0,0,,,0,531.65,BHARTIARTL
1833680.0451318182,1833680.0451318182,2020-02-27,1833680.0451318182,1833680.0451318182,0.0,,0,0,,,0,4759.8,BAJFINANCE
1830528.341906818,1830528.341906818,2020-02-27,1830528.341906818,1830528.341906818,0.0,,0,0,,,0,2105.5,TCS
1830715.2017818182,1830715.2017818182,2020-02-27,1830715.2017818182,1830715.2017818182,0.0,,0,0,,,0,1682.75,KOTAKBANK
1873169.7653818182,1873169.7653818182,2020-02-27,1873169.7653818182,1873169.7653818182,0.0,,0,0,,,0,234.15,ADANIENT
452024.0483818181,1514944.048381818,2020-02-28,1769924.048381818,1222944.048381818,292000.0,2020-03-26,10.75,1000,1460.0,call,1000,1328.65,RELIANCE
1990643.6547818182,1990643.6547818182,2020-02-28,1868243.6547818182,1618643.6547818182,372000.0,2020-03-26,20.4,6000,310.0,put,0,303.0,SBIN
451560.8703018182,1511448.8703018182,2020-02-28,1746600.8703018182,1223448.8703018182,288000.0,2020-03-26,24.85,1200,1200.0,call,1200,1104.05,INDUSINDBK
1875687.4596818183,1875687.4596818183,2020-02-28,1833337.4596818183,1606187.4596818183,269500.0,2020-03-26,15.4,2750,490.0,put,0,497.25,ICICIBANK
1909142.8517018182,1909142.8517018182,2020-02-28,1834142.8517018182,1553942.8517018182,355200.0,2020-03-26,31.25,2400,740.0,put,0,731.7,INFY
1912371.7903418182,1912371.7903418182,2020-02-28,1840611.7903418182,1576371.7903418182,336000.0,2020-03-26,29.9,2400,700.0,put,0,697.3,AXISBANK
1884174.1867406182,1884174.1867406182,2020-02-28,1854743.2867406183,1695372.1867406182,188802.0,2020-03-26,15.9,1851,510.0,put,0,523.5,BHARTIARTL
1888157.242006818,1888157.242006818,2020-02-28,1833469.742006818,1663157.242006818,225000.0,2020-03-26,218.75,250,4500.0,put,0,4465.85,BAJFINANCE
1892691.708306818,1892691.708306818,2020-02-28,1830291.708306818,1592691.708306818,300000.0,2020-03-26,83.2,750,2000.0,put,0,2000.15,TCS
1861466.177461818,1861466.177461818,2020-02-28,1830586.177461818,1605466.177461818,256000.0,2020-03-26,38.6,800,1600.0,put,0,1620.35,KOTAKBANK
1977588.3781818182,1977588.3781818182,2020-02-28,1872788.3781818182,1625588.3781818182,352000.0,2020-03-26,13.1,8000,220.0,put,0,218.65,ADANIENT
452024.0483818181,1504944.048381818,2020-03-02,1759724.048381818,1212944.048381818,292000.0,2020-03-26,8.45,1000,1460.0,call,1000,1316.15,RELIANCE
1990643.6547818182,1990643.6547818182,2020-03-02,1807943.6547818182,1618643.6547818182,372000.0,2020-03-26,30.45,6000,310.0,put,0,287.4,SBIN
451560.8703018182,1487640.8703018182,2020-03-02,1724460.8703018182,1199640.8703018182,288000.0,2020-03-26,18.5,1200,1200.0,call,1200,1079.25,INDUSINDBK
1875687.4596818183,1875687.4596818183,2020-03-02,1839937.4596818183,1606187.4596818183,269500.0,2020-03-26,13.0,2750,490.0,put,0,506.1,ICICIBANK
1909142.8517018182,1909142.8517018182,2020-03-02,1852142.8517018182,1553942.8517018182,355200.0,2020-03-26,23.75,2400,740.0,put,0,741.05,INFY
1912371.7903418182,1912371.7903418182,2020-03-02,1830771.7903418182,1576371.7903418182,336000.0,2020-03-26,34.0,2400,700.0,put,0,684.2,AXISBANK
1884174.1867406182,1884174.1867406182,2020-03-02,1854743.2867406183,1695372.1867406182,188802.0,2020-03-26,15.9,1851,510.0,put,0,518.35,BHARTIARTL
1888157.242006818,1888157.242006818,2020-03-02,1824357.242006818,1663157.242006818,225000.0,2020-03-26,255.2,250,4500.0,put,0,4360.75,BAJFINANCE
1892691.708306818,1892691.708306818,2020-03-02,1839554.208306818,1592691.708306818,300000.0,2020-03-26,70.85,750,2000.0,put,0,2001.3,TCS
1861466.177461818,1861466.177461818,2020-03-02,1823626.177461818,1605466.177461818,256000.0,2020-03-26,47.3,800,1600.0,put,0,1599.0,KOTAKBANK
1977588.3781818182,1977588.3781818182,2020-03-02,1877188.3781818182,1625588.3781818182,352000.0,2020-03-26,12.55,8000,220.0,put,0,218.6,ADANIENT
452024.0483818181,1526304.048381818,2020-03-03,1785074.048381818,1234304.048381818,292000.0,2020-03-26,9.8,1000,1460.0,call,1000,1342.85,RELIANCE
1990643.6547818182,1990643.6547818182,2020-03-03,1824743.6547818182,1618643.6547818182,372000.0,2020-03-26,27.65,6000,310.0,put,0,289.85,SBIN
451560.8703018182,1515288.8703018182,2020-03-03,1753800.8703018182,1227288.8703018182,288000.0,2020-03-26,22.85,1200,1200.0,call,1200,1108.05,INDUSINDBK
1875687.4596818183,1875687.4596818183,2020-03-03,1852312.4596818183,1606187.4596818183,269500.0,2020-03-26,8.5,2750,490.0,put,0,514.75,ICICIBANK
1909142.8517018182,1909142.8517018182,2020-03-03,1862582.8517018182,1553942.8517018182,355200.0,2020-03-26,19.4,2400,740.0,put,0,747.0,INFY
1912371.7903418182,1912371.7903418182,2020-03-03,1842171.7903418182,1576371.7903418182,336000.0,2020-03-26,29.25,2400,700.0,put,0,687.15,AXISBANK
1884174.1867406182,1884174.1867406182,2020-03-03,1858075.086740618,1695372.1867406182,188802.0,2020-03-26,14.1,1851,510.0,put,0,520.8,BHARTIARTL
1888157.242006818,1888157.242006818,2020-03-03,1838394.742006818,1663157.242006818,225000.0,2020-03-26,199.05,250,4500.0,put,0,4454.1,BAJFINANCE
1892691.708306818,1892691.708306818,2020-03-03,1852979.208306818,1592691.708306818,300000.0,2020-03-26,52.95,750,2000.0,put,0,2036.2,TCS
1861466.177461818,1861466.177461818,2020-03-03,1835866.177461818,1605466.177461818,256000.0,2020-03-26,32.0,800,1600.0,put,0,1626.3,KOTAKBANK
1977588.3781818182,1977588.3781818182,2020-03-03,1909188.3781818182,1625588.3781818182,352000.0,2020-03-26,8.55,8000,220.0,put,0,225.75,ADANIENT
452024.0483818181,1523784.048381818,2020-03-04,1781824.048381818,1231784.048381818,292000.0,2020-03-26,9.9,1000,1460.0,call,1000,1339.7,RELIANCE
1990643.6547818182,1990643.6547818182,2020-03-04,1810943.6547818182,1618643.6547818182,372000.0,2020-03-26,29.95,6000,310.0,put,0,285.3,SBIN
451560.8703018182,1474872.8703018182,2020-03-04,1710300.8703018182,1186872.8703018182,288000.0,2020-03-26,17.0,1200,1200.0,call,1200,1065.95,INDUSINDBK
1875687.4596818183,1875687.4596818183,2020-03-04,1849837.4596818183,1606187.4596818183,269500.0,2020-03-26,9.4,2750,490.0,put,0,508.35,ICICIBANK
1909142.8517018182,1909142.8517018182,2020-03-04,1873862.8517018182,1553942.8517018182,355200.0,2020-03-26,14.7,2400,740.0,put,0,758.75,INFY
1912371.7903418182,1912371.7903418182,2020-03-04,1837371.7903418182,1576371.7903418182,336000.0,2020-03-26,31.25,2400,700.0,put,0,682.2,AXISBANK
1884174.1867406182,1884174.1867406182,2020-03-04,1854187.9867406182,1695372.1867406182,188802.0,2020-03-26,16.2,1851,510.0,put,0,516.75,BHARTIARTL
1888157.242006818,1888157.242006818,2020-03-04,1815032.242006818,1663157.242006818,225000.0,2020-03-26,292.5,250,4500.0,put,0,4286.4,BAJFINANCE
1892691.708306818,1892691.708306818,2020-03-04,1862391.708306818,1592691.708306818,300000.0,2020-03-26,40.4,750,2000.0,put,0,2083.2,TCS
