ADANIENT,AXISBANK,BAJFINANCE,BHARTIARTL,ICICIBANK,INDUSINDBK,INFY,KOTAKBANK,RELIANCE,SBIN,TCS,date,nifty_bh,nifty_tr,universe_bh,wheel
2814670.7588318186,3038367.367471818,2907920.3232693174,3179504.0779923983,2890481.195471818,2208808.7280648183,2182422.8041818184,2661696.2970618177,2763717.7120194556,3088685.8498148182,3256701.744441819,2023-06-30,31640298.44593759,32961987.517517883,47660390.39801641,30992976.858621713
2812120.7588318186,3037429.867471818,2913076.5732693174,3180264.0779923983,2893561.195471818,2210083.7280648183,2180262.8041818184,2661756.2970618177,2795592.7120194556,3126935.8498148182,3235876.744441819,2023-07-03,31860422.935817637,33191349.89597932,47855812.20187701,31046960.608621713
2814320.7588318186,3028367.367471818,2917539.0732693174,3174944.0779923983,2892861.195471818,2207983.7280648183,2194002.8041818184,2662776.2970618177,2785992.7120194556,3138635.8498148182,3257314.244441819,2023-07-04,31969990.518982645,33305426.10889809,48064174.542359054,31074738.108621713
2825770.7588318186,3024461.117471818,2918101.5732693174,3177604.0779923983,2894961.195471818,2211433.7280648183,2196582.8041818184,2663256.2970618177,2784305.2120194556,3141785.8498148182,3266282.994441819,2023-07-05,31985654.808524672,33321813.331328493,48252833.75949292,31104545.608621713
2829520.7588318186,3035398.617471818,2916376.5732693174,3179124.0779923983,2895801.195471818,2211958.7280648183,2192502.8041818184,2663736.2970618177,2811680.2120194556,3147860.8498148182,3270001.744441819,2023-07-06,32148563.41976174,33491476.882269263,48376566.39166455,31153961.858621713
2807420.7588318186,3035711.117471818,2918364.0732693174,3181974.0779923983,2894961.195471818,2208808.7280648183,2176062.8041818184,2664876.2970618177,2809467.7120194556,3146735.8498148182,3271926.744441819,2023-07-07,31875675.007213816,33208418.45095522,47994031.06025727,31116309.358621713
2838070.7588318186,3029304.867471818,2917539.0732693174,3185394.0779923983,2894261.195471818,2211058.7280648183,2174802.8041818184,2665296.2970618177,2841342.712019456,3150110.8498148182,3239114.244441819,2023-07-10,31915412.836473063,33249803.52953753,48325618.24554546,31146295.608621713
2850720.7588318186,3021023.617471818,2915626.5732693174,3188054.0779923983,2894121.195471818,2213008.7280648183,2198142.8041818184,2665476.2970618177,2850267.7120194556,3141560.8498148182,3240164.244441819,2023-07-11,32053093.69718455,33396360.50949578,48451415.98804818,31178166.858621713
2815720.7588318186,3020867.367471818,2916245.3232693174,3189574.0779923983,2894541.195471818,2211283.7280648183,2179782.8041818184,2666376.2970618177,2847380.2120194556,3145160.8498148182,3235876.744441819,2023-07-12,31962240.8178408,33301749.262574993,48116486.55858168,31122809.358621713
2789870.7588318186,3031023.617471818,2917239.0732693174,3190524.0779923983,2897621.195471818,2212933.7280648183,2217942.8041818184,2666976.2970618177,2849255.2120194556,3141335.8498148182,3297914.244441819,2023-07-13,32010800.11542108,33353953.43209523,48065531.04038012,31212636.858621713
2803920.7588318186,3031648.617471818,2918457.8232693174,3191094.0779923983,2898181.195471818,2213608.7280648183,2290962.8041818184,2667156.2970618177,2853717.7120194556,3138860.8498148182,3356976.744441819,2023-07-14,32259367.65736428,33618592.39045524,48468661.32979345,31364585.608621713
2836370.7588318186,3038054.867471818,2918682.8232693174,3191094.0779923983,2898321.195471818,2214358.7280648183,2287362.8041818184,2667336.2970618177,2857505.2120194556,3181835.8498148182,3355489.244441819,2023-07-17,32501669.483490665,33871084.83412489,48941488.596589565,31446411.858621713
2844720.7588318186,3036648.617471818,2917276.5732693174,3189954.0779923983,2898461.195471818,2212483.7280648183,2350062.8041818184,2667396.2970618177,2859342.7120194556,3166310.8498148182,3349014.244441819,2023-07-18,32563996.867142092,33936058.11531671,49076250.01843649,31491671.858621713
2851570.7588318186,3039773.617471818,2919320.3232693174,3189384.0779923983,2898321.195471818,2216908.7280648183,2349762.8041818184,2667696.2970618177,2855783.108769456,3191510.8498148182,3350632.994441819,2023-07-19,32702337.27688693,34080195.19002717,49290081.7697743,31530664.755371716
2847570.7588318186,3044304.867471818,2919920.3232693174,3192044.0779923983,2899301.195471818,2217433.7280648183,2319222.8041818184,2667996.2970618177,2855746.060569456,3214235.8498148182,3355401.744441819,2023-07-20,32943072.67405911,34338819.62660627,49531588.54009235,31533177.70717172
2844120.7588318186,3041179.867471818,2921082.8232693174,3192614.0779923983,2899161.195471818,2218108.7280648183,2177742.8041818184,2667636.2970618177,2846646.060569456,3221885.8498148182,3333876.744441819,2023-07-21,32556989.158662762,33938031.63027607,49058030.751780815,31364055.20717172
2846020.7588318186,3041961.117471818,2921289.0732693174,3193564.0779923983,2900001.195471818,2218708.7280648183,2183742.8041818184,2668056.2970618177,2845296.060569456,3220760.8498148182,3355707.994441819,2023-07-24,32437198.56548085,33813195.061983645,49009550.469633445,31395108.95717172
2894470.7588318186,3035554.867471818,2921307.8232693174,3194134.0779923983,2900281.195471818,2218858.7280648183,2181342.8041818184,2668296.2970618177,2850046.060569456,3221210.8498148182,3359601.744441819,2023-07-25,32450801.764293663,33827397.32142333,49266886.847733274,31445105.20717172
2898570.7588318186,3040867.367471818,2920876.5732693174,3194704.0779923983,2900421.195471818,2218858.7280648183,2198442.8041818184,2668296.2970618177,2858396.060569456,3225935.8498148182,3359120.494441819,2023-07-26,32611896.615689024,33995322.2996618,49435226.35390515,31484490.20717172
2856220.7588318186,3049617.367471818,2921307.8232693174,3195084.0779923983,2900421.195471818,2218858.7280648183,2203602.8041818184,2668416.2970618177,2859546.060569456,3226031.0048148185,3365079.266816819,2023-07-27,32416670.101817884,33795292.461995155,48955518.1070241,31464185.384546716
2891020.7588318186,3049517.457784318,2921225.4316318175,3194981.806022398,2900352.5086118183,2218774.6111648185,2188422.8041818184,2668362.120101818,2859487.247519456,3225917.4257398187,3365008.907779319,2023-07-28,32393833.21653819,33776109.42670565,49211355.56740017,31483071.07936922
2920020.7588318186,3054829.957784318,2919162.9316318175,3193556.806022398,2900912.5086118183,2222899.6111648185,2206662.8041818184,2664402.120101818,2863037.247519456,3229292.4257398187,3370915.157779319,2023-07-31,32571499.23739643,33961408.38485421,49543818.96273041,31545692.32936922
2908920.7588318186,3057798.707784318,2918244.1816318175,3194554.306022398,2901472.5086118183,2217274.6111648185,2218062.8041818184,2664102.120101818,2860587.247519456,3223667.4257398187,3373058.907779319,2023-08-01,32538109.567583166,33926578.19524407,49367446.03212275,31537743.57936922
2901370.7588318186,3050767.457784318,2911737.9316318175,3188141.806022398,2897972.5086118183,2210149.6111648185,2208042.8041818184,2657862.120101818,2856437.247519456,3205442.4257398187,3370521.407779319,2023-08-02,32196792.942825343,33584772.45255048,48981110.010333516,31458446.07936922
2960420.7588318186,3044204.957784318,2908062.9316318175,3187856.806022398,2883832.5086118183,2206099.6111648185,2216982.8041818184,2657082.120101818,2854987.247519456,3190817.4257398187,3369427.657779319,2023-08-03,31957871.305494867,33342159.330790475,49180237.860063165,31479774.82936922
2969620.7588318186,3058892.457784318,2912469.1816318175,3203959.306022398,2892232.5086118183,2221324.6111648185,2233842.8041818184,2662062.120101818,2861037.247519456,3163142.4257398187,3372402.657779319,2023-08-04,32181046.20965415,33575891.63523335,49491099.46167442,31550986.07936922
2978320.7588318186,3057798.707784318,2911719.1816318175,3207949.306022398,2895872.5086118183,2223949.6111648185,2251422.8041818184,2662302.120101818,2863387.247519456,3156617.4257398187,3373671.407779319,2023-08-07,32313450.67809885,33713978.94682435,49615458.10131624,31583011.07936922
2902370.7588318186,3059673.707784318,2916087.9316318175,3206524.306022398,2899792.5086118183,2224024.6111648185,2248062.8041818184,2660502.120101818,2862187.247519456,3170567.4257398187,3373671.407779319,2023-08-08,32269837.998268683,33668494.12585622,49021340.89965301,31523464.82936922
2934920.7588318186,3059673.707784318,2913125.4316318175,3205241.806022398,2901332.5086118183,2224174.6111648185,2253102.8041818184,2662602.120101818,2864587.247519456,3174167.4257398187,3374108.907779319,2023-08-09,32371573.43666268,33796408.43771622,49282824.05377782,31567037.32936922
2980220.7588318186,3052173.707784318,2917306.6816318175,3199399.306022398,2897132.5086118183,2227249.6111648185,2246742.8041818184,2651922.120101818,2865637.247519456,3173942.4257398187,3373496.407779319,2023-08-10,32224081.784080137,33642462.52377322,49553068.80615136,31585223.57936922
2967320.7588318186,3054361.207784318,2909825.4316318175,3202391.806022398,2890692.5086118183,2223424.6111648185,2226042.8041818184,2651442.120101818,2866387.247519456,3177317.4257398187,3373540.157779319,2023-08-11,32034791.21150913,33458655.448957033,49280864.47309983,31542746.07936922
2883820.7588318186,3058111.207784318,2907069.1816318175,3201679.306022398,2895872.5086118183,2222899.6111648185,2252082.8041818184,2654442.120101818,2866887.247519456,3137267.4257398187,3374283.907779319,2023-08-14,32045096.6651552,33473139.6391052,48628764.007068016,31454416.07936922
2872920.7588318186,3056548.707784318,2906825.4316318175,3190421.806022398,2897272.5086118183,2222899.6111648185,2282022.8041818184,2654862.120101818,2867387.247519456,3150767.4257398187,3374896.407779319,2023-08-16,32095304.835318852,33525531.76243109,48530977.88314463,31476824.82936922
2907520.7588318186,3056236.207784318,2901387.9316318175,3193556.806022398,2895172.5086118183,2222374.6111648185,2273682.8041818184,2641782.120101818,2865987.247519456,3176417.4257398187,3374940.157779319,2023-08-17,31930829.79512758,33353765.478289574,48695145.550586715,31509058.57936922
3005220.7588318186,3062486.207784318,2893456.6816318175,3194411.806022398,2897132.5086118183,2224024.6111648185,2246382.8041818184,2631702.120101818,2865937.247519456,3179792.4257398187,3371002.657779319,2023-08-18,31839976.915783834,33263488.91601167,49342736.19438538,31571549.82936922
3067570.7588318186,3066392.457784318,2919294.1816318175,3208519.306022398,2903292.5086118183,2231224.6111648185,2266302.8041818184,2644902.120101818,2865287.247519456,3183167.4257398187,3375421.407779319,2023-08-21,31977575.332866155,33419161.65554411,50063289.36056095,31731374.82936922
3125870.7588318186,3068267.457784318,2925181.6816318175,3212081.806022398,2901332.5086118183,2232574.6111648185,2264322.8041818184,2645202.120101818,2866637.247519456,3173042.4257398187,3375421.407779319,2023-08-22,31982274.61972876,33424071.948716804,50502855.21124412,31789934.82936922
2958120.7588318186,3069517.457784318,2930600.4316318175,3209516.806022398,2908052.5086118183,2233249.6111648185,2269362.8041818184,2655342.120101818,2866737.247519456,3200267.4257398187,3376077.657779319,2023-08-23,32060678.511068057,33506008.06086884,49358998.584733665,31676844.82936922
2967370.7588318186,3069361.207784318,2932719.1816318175,3209659.306022398,2909592.5086118183,2234674.6111648185,2288142.8041818184,2658162.120101818,2861837.247519456,3200942.4257398187,3376515.157779319,2023-08-24,31966198.112040892,33407238.335997973,49454801.42031121,31708977.32936922
2923570.7588318186,3069986.207784318,2933825.4316318175,3212509.306022398,2910292.5086118183,2234149.6111648185,2283942.8041818184,2658582.120101818,2861437.247519456,3179342.4257398187,3376733.907779319,2023-08-25,31766849.416711323,33198891.54243116,49063300.69226498,31644372.32936922
2900270.7588318186,3070142.457784318,2935925.4316318175,3213649.306022398,2911552.5086118183,2235199.6111648185,2278602.8041818184,2667402.120101818,2861387.247519456,3190142.4257398187,3376952.657779319,2023-08-28,31833216.53819201,33268293.485168684,48889207.257449955,31641227.32936922
2934270.7588318186,3070767.457784318,2937106.6816318175,3209516.806022398,2912112.5086118183,2235124.6111648185,2281002.8041818184,2666982.120101818,2865587.247519456,3202067.4257398187,3377433.907779319,2023-08-29,31893565.274743393,33331293.251401138,49067294.24233174,31691972.32936922
2940920.7588318186,3070923.707784318,2937519.1816318175,3214504.306022398,2911272.5086118183,2234599.6111648185,2302002.8041818184,2663982.120101818,2867337.247519456,3169892.4257398187,3377915.157779319,2023-08-30,31901479.863143574,33339633.70152701,49094858.2105117,31690869.82936922
2847070.7588318186,3071079.957784318,2937837.9316318175,3217211.806022398,2913092.5086118183,2235874.6111648185,2302362.8041818184,2649258.468501818,2869437.247519456,3142157.7368648187,3378221.407779319,2023-08-31,31747062.94571087,33178240.118034992,48174918.002423055,31563605.238894217
2877870.7588318186,3071022.0737218177,2937784.6040318175,3217165.3440823983,2913051.0720518185,2235828.7154648183,2312442.8041818184,2664025.565581818,2869366.3133944557,3178949.7317148186,3378171.6103318194,2023-09-01,32046333.31959273,33490948.262190863,48770035.44871375,31655678.593389213
2898420.7588318186,3071178.3237218177,2939547.1040318175,3217355.3440823983,2913471.0720518185,2237178.7154648183,2337942.8041818184,2651065.565581818,2870991.3133944557,3196949.7317148186,3379431.6103318194,2023-09-04,32200502.90613793,33652142.14476437,49003167.180913694,31713532.343389213
2921870.7588318186,3071647.0737218177,2940297.1040318175,3217925.3440823983,2914171.0720518185,2237778.7154648183,2354502.8041818184,2661985.565581818,2873678.8133944557,3190649.7317148186,3380586.6103318194,2023-09-05,32276515.932231337,33731576.12187865,49278095.36619673,31765093.593389213
2924320.7588318186,3064928.3237218177,2941703.3540318175,3219445.3440823983,2910531.0720518185,2237178.7154648183,2352762.8041818184,2660785.565581818,2874366.3133944557,3182999.7317148186,3380534.1103318194,2023-09-06,32336122.676120203,33793835.82000134,49253729.532580525,31749556.093389213
2937320.7588318186,3071647.0737218177,2941759.6040318175,3219825.3440823983,2913331.0720518185,2239428.7154648183,2339262.8041818184,2682265.565581818,2875241.3133944557,3211799.7317148186,3382161.6103318194,2023-09-07,32527391.89579125,33993748.186539456,49500299.66222333,31814043.593389213
2947120.7588318186,3072740.8237218177,2943109.6040318175,3221155.3440823983,2912631.0720518185,2239728.7154648183,2343342.8041818184,2686765.565581818,2876928.8133944557,3227774.7317148186,3381636.6103318194,2023-09-08,32680572.15878643,34153814.34627905,49719252.058620356,31852934.843389213
3042770.7588318186,3075865.8237218177,2942828.3540318175,3221345.3440823983,2913471.0720518185,2239728.7154648183,2351562.8041818184,2702425.565581818,2879053.8133944557,3249374.7317148186,3383001.6103318194,2023-09-11,32971433.282493096,34457806.13269774,50697526.58591814,32001428.593389213
