date,NIFTY,RELIANCE,SBIN,INDUSINDBK,ICICIBANK,INFY,AXISBANK,BHARTIARTL,BAJFINANCE,TCS,KOTAKBANK,ADANIENT
2020-12-10,13478.3,2007,269.55,915.85,506.95,1167.75,627.05,505.15,4794.8,2784.3,1903.3,447.25
2020-12-11,13513.85,2005.8,272.45,923.75,515.45,1163.2,613.25,504.4,4843.85,2783.6,1920.4,449.8
2020-12-14,13558.15,1991.3,274.2,921.25,525.8,1164.55,615.9,503.05,4898.65,2797.7,1939.35,455.15
2020-12-15,13567.85,1974.35,270.65,926.75,518.05,1154.6,607.1,504.2,5122.5,2761.55,1951.15,462.45
2020-12-16,13682.7,1976.55,269.4,921.8,512.45,1165.7,606.1,516.2,5146.6,2814.2,1952.55,463.25
2020-12-17,13740.7,1985.6,267.7,935.8,510.4,1159.2,605.4,515.1,5286.7,2838.2,1965.45,459.3
2020-12-18,13760.55,1991.55,271.45,905.2,517.15,1189.8,609.5,510.65,5252.5,2861,1949.35,455.15
2020-12-21,13328.4,1939.7,254.7,842.7,494.5,1177.3,582.5,490.9,5041.85,2820.15,1920.85,429.2
2020-12-22,13466.3,1936.7,257.45,840.7,500.3,1220.5,589.75,500.3,5011.4,2872.5,1902.95,458.8
2020-12-23,13601.1,1943.85,263,855.35,503.6,1253.05,592.45,507.2,5088.9,2908.75,1920.75,463.6
2020-12-24,13749.25,1994.15,266.85,852.8,513.55,1236.05,610.2,517.3,5184.9,2909.35,1960.6,473.65
2020-12-28,13873.2,2003.3,275.2,866.95,520.1,1240.3,617.65,521.6,5204.1,2929.4,1988.9,490.85
2020-12-29,13932.6,1990.05,277.9,912.9,528.8,1250.3,630.2,520.25,5200.5,2930.5,1999.3,489.2
2020-12-30,13981.95,1995.5,276.9,899.05,528.75,1246.8,625.1,516.15,5334.15,2909.3,2017.95,484.15
2020-12-31,13981.75,1985.3,274.95,894.95,535.05,1255.8,620.45,509.7,5295.2,2862.75,1995.6,479.55
2021-01-01,14018.5,1987.5,279.4,900.15,527.5,1260.45,623.8,515.15,5280.15,2928.25,1994.05,491.15
2021-01-04,14132.9,1990.85,281.05,897.85,531.7,1288.25,624.7,517.1,5216.2,3039.45,1965.55,494.5
2021-01-05,14199.5,1966.1,281.75,921.65,537.25,1293.8,664.45,514,5119,3093,1959.75,494.4
2021-01-06,14146.25,1914.25,285.05,922.35,546.7,1282.1,654.25,525.3,5030.3,3051.5,1970.4,490.9
2021-01-07,14137.35,1911.15,287.7,952.05,541.1,1262.15,671.1,545.25,5081,3032.8,1952.4,518.1
2021-01-08,14347.25,1933.7,286,939.8,542.05,1312.1,672.7,540.25,5082,3120.9,1970.7,518
2021-01-11,14484.75,1897.25,282.5,929.1,544.7,1376.2,666.95,547.15,4984.25,3176.45,1938.15,519.15
2021-01-12,14563.45,1957.05,292.5,927.65,548,1371.75,675.7,565.75,5042.2,3174.85,1903.45,525.4
2021-01-13,14564.85,1938.8,306.8,942.75,556.5,1387.15,687.8,578.25,4902.9,3158.95,1882.1,536.05
2021-01-14,14595.6,1960.6,307.25,969.7,553.3,1370.5,676,580.55,4877.35,3250.7,1892.65,532.1
2021-01-15,14433.7,1937.45,303.85,965.9,543,1344.95,674.85,602.65,4883.6,3233.35,1863.9,527.3
2021-01-18,14281.3,1983.95,294.45,932.8,533.15,1312.05,657,586.95,4719.85,3221.75,1846.95,507.85
2021-01-19,14521.15,2016.4,298.6,939.9,546.45,1316.65,668.75,592.3,4959.15,3260.7,1887,530.1
2021-01-20,14644.7,2054.7,302.55,947.7,551,1339.45,675.75,596.15,4981.95,3308.8,1883.6,546.75
2021-01-21,14590.35,2099.4,294.85,925.85,552.7,1339.7,675.85,581.35,5118.3,3273.85,1857.8,536.9
2021-01-22,14371.9,2049.6,283.7,893.3,533.8,1340.85,644.5,576.85,4972.55,3303.1,1828,526.8
2021-01-25,14238.9,1941,280.95,849.15,538.05,1325.1,658.4,580.75,4908.7,3291.3,1794.4,513.9
2021-01-27,13967.5,1895,275.65,820.15,522.35,1301,632.1,570.8,4845,3261.05,1764.7,512.8
2021-01-28,13817.55,1876.55,282.35,802.6,528.25,1276.2,670.7,570.9,4810.25,3196.55,1722.85,511.85
2021-01-29,13634.6,1841.95,282.1,846.1,537,1239.05,662.9,553.6,4734.55,3111.35,1712.95,506.65
2021-02-01,14281.2,1895.3,310.7,970.6,603.8,1260.9,709.35,579.15,5058.6,3139.35,1801.5,537.2
2021-02-02,14647.85,1925.8,333.1,975.65,617.35,1271.25,714.2,599.35,5173.2,3203.45,1861.3,564.2
2021-02-03,14789.95,1930.65,335.95,1048.55,622.35,1284.65,733.8,608.85,5245.1,3200.05,1852.2,566.6
2021-02-04,14895.65,1924.3,355.1,1032.15,628.3,1279.35,743.9,600.6,5504.85,3188.45,1910.4,589.7
2021-02-05,14924.25,1923.75,393.1,1025.1,614.15,1272.1,719.6,581.1,5538.55,3157.95,1982.7,595.35
2021-02-08,15115.8,1951.45,397.05,1035.1,629.6,1303.55,736.15,597.3,5497.7,3214.1,1957.15,628.3
2021-02-09,15109.3,1956.15,394.8,1025.8,633.35,1305.55,742.5,598.95,5400.3,3176.9,1949.15,629.85
2021-02-10,15106.5,1974.3,392.25,1022.8,632.15,1296.5,734.8,590.2,5475.9,3213.3,1952.05,650.7
2021-02-11,15173.3,2055.7,390.15,1021.9,630.65,1292.65,740.1,598.1,5567.05,3206,1961,658.6
2021-02-12,15163.3,2041.6,393.15,1027.4,647.6,1309.8,750.4,586.25,5577.45,3190.8,1951.05,718.95
2021-02-15,15314.7,2032.6,406.95,1057.6,673.95,1309.65,794,593.7,5779.85,3139.85,1985.95,763.45
2021-02-16,15313.45,2059.5,402.35,1058.25,658.35,1290.4,775.05,593.95,5760.25,3108.8,2019.65,780.2
2021-02-17,15208.9,2083.25,411.75,1033.2,657.35,1281.3,777.75,593.85,5705.15,3073.1,1989.45,785.45
2021-02-18,15118.95,2067.7,415.2,1046.05,644.65,1292.45,777,589.05,5563.35,3057.35,1945.45,808.2
2021-02-19,14981.75,2080.3,399.55,1065.9,624.05,1291.3,749.65,581.35,5497.95,3071.85,1938.75,781.9
2021-02-22,14675.7,2008.1,389.5,1022.9,609.85,1265.2,719.45,570.3,5376.85,2958.45,1949.6,805.9
2021-02-23,14707.8,2023.45,395.6,1048.3,616.3,1266.35,715.95,565.55,5383.7,2980.2,1872.95,799.65
2021-02-24,14982.0,2061,406.25,1070,641.1,1274.3,749.4,572.95,5562.9,2948.1,1911.2,805.2
2021-02-25,15097.35,2144.35,407.25,1109.75,628,1274.55,770.65,579.15,5529.95,2995.3,1895.5,843.5
2021-02-26,14529.15,2085.8,390.15,1062.95,597.75,1253.3,724.8,556.3,5264.9,2894.3,1780.35,833.65
2021-03-01,14761.55,2101.7,394.95,1067.95,608.35,1267,728.55,532.2,5266.8,2924.2,1845.4,851.5
2021-03-02,14919.1,2106,394.2,1073.35,610.5,1304.5,731.25,541.2,5316.3,3006.35,1844.65,872.55
2021-03-03,15245.6,2202.1,405.05,1099.75,632.1,1343.55,753.95,546.3,5542.9,3059.1,1899.5,915.35
2021-03-04,15080.75,2175.85,395.65,1091.95,620.75,1330.35,736.8,539.6,5485.9,3049.7,1897.7,918.4
2021-03-05,14938.1,2178.7,383.65,1039.9,609.45,1316.7,730.75,532.8,5444.9,3008.05,1922.5,909.9
2021-03-08,14956.2,2191.1,389.6,1018.25,608.05,1335.75,743.3,525.7,5320.65,3006.95,1915.85,910.2
2021-03-09,15098.4,2191.05,387.6,1024.8,625.1,1345.55,745.45,521.75,5415.05,3050.95,1978.95,905.2
2021-03-10,15174.8,2181.95,387.7,1039.85,625.6,1368.15,760.75,525.85,5545.05,3070.95,1963.95,898.15
2021-03-12,15030.95,2137.6,381.1,1022.65,612.85,1374.85,750.6,524.2,5557.85,3057.95,1935.15,894.1
2021-03-15,14929.5,2108.9,383.9,1038.65,603.5,1373.6,744.4,522.85,5439.05,3066.15,1918.65,896.2
2021-03-16,14910.45,2100.6,378.55,1034.7,594.95,1384,737.75,529.3,5455.95,3110.05,1903.2,897.8
2021-03-17,14721.3,2055.35,368.15,1008.95,589.5,1387,727.9,522.9,5359.8,3112.95,1868.35,873.9
2021-03-18,14557.85,2009.1,367.1,1002.8,578.6,1337.1,718.75,527.2,5371.85,3036.5,1830.4,871.05
2021-03-19,14744.0,2082,371.15,1011.9,586.65,1344.45,726.25,529.95,5453.25,3050.2,1834.15,889.65
2021-03-22,14736.4,2062.4,367,968.15,573.45,1370.8,716.2,528,5389.35,3129.65,1822.65,991.05
2021-03-23,14814.75,2087.5,372.7,990.05,586.4,1371.55,730.55,529.25,5378.8,3142.6,1812.65,1058.4
2021-03-24,14549.4,2047.3,359.85,958.7,567.5,1353.75,706.4,523.65,5270.3,3121.1,1782.45,1025.45
2021-03-25,14324.9,1991.45,355.2,957.8,571.55,1333.8,694.6,507.75,5122.2,3064.85,1762.9,981.55
2021-03-26,14507.3,1994.65,357.2,952.75,578.55,1336.2,698.2,522.5,5183.05,3066.8,1771.05,988.3
2021-03-30,14845.1,2029.3,360.8,961.05,591.45,1385.3,695.35,521.5,5193.55,3158.55,1781.25,1031.55
2021-03-31,14690.7,2003.1,364.3,954.45,582.1,1368.05,697.45,517.3,5149.85,3177.85,1753,1031.15
2021-04-01,14867.35,2021.85,370.65,993.3,594.4,1385.2,713,520.8,5272.15,3165,1804.55,1107.2
2021-04-05,14637.8,1992.6,353.55,937.35,571.25,1409.9,685.25,528.25,4962.5,3238.9,1759.2,1138.25
2021-04-06,14683.5,1984.3,350.55,927.25,565.9,1411.05,677.9,532.2,4993.1,3264.7,1768.3,1225.4
2021-04-07,14819.05,2002.85,358.55,945.55,577.65,1430.2,688.25,541.6,5077.1,3271.4,1792,1165.55
2021-04-08,14873.8,2005.35,355.6,934.9,576.7,1439.85,681.6,543,5029.5,3317.35,1783.25,1162.5
2021-04-09,14834.85,1982.05,353,923.65,566.2,1441.05,668.2,545.25,4872.3,3322.25,1799.25,1201.4
2021-04-12,14310.8,1911.15,328.85,844.4,538.55,1425.75,635.6,522.45,4511,3246.55,1742.5,1074.4
2021-04-13,14504.8,1931.8,341,877.4,560.6,1397.15,661,536.15,4728.75,3104.05,1775.85,1106.35
2021-04-15,14581.45,1944.3,342.7,858.35,575.2,1360.75,668.85,539.35,4660.3,3218.95,1773.25,1129.95
2021-04-16,14617.85,1932.1,339.9,862.95,566.95,1353.75,669.2,540.75,4616.6,3195.15,1764.1,1159
2021-04-19,14359.45,1901.7,331.15,832,559.75,1362.55,648.15,526.45,4479.6,3161.8,1700.75,1136.35
2021-04-20,14296.4,1901.15,329.5,845,559.1,1351.35,651.75,530.2,4613.65,3144.55,1697.7,1142.75
2021-04-22,14406.15,1906.4,336.65,835.7,579.2,1351.1,658.7,530.85,4688.7,3118.8,1736.05,1157.8
2021-04-23,14341.35,1904.35,336.45,850,569.95,1333.8,671.35,522.6,4667.8,3109.5,1734.2,1157.6
2021-04-26,14485.0,1937.85,344.3,859.55,591.1,1343.55,700.45,527.55,4736.55,3100.8,1759.65,1173.35
2021-04-27,14653.05,1988.65,353.05,882.45,598.75,1348.5,699.55,534.3,4865.05,3132,1750.3,1191.15
2021-04-28,14864.55,1997.3,363.4,926.9,621.35,1356,708.15,544.3,5280.9,3124.1,1811.45,1185.2
2021-04-29,14894.9,2024.05,359.4,939.45,621.45,1356.35,719.4,540.85,5484.85,3115.25,1805,1182.3
2021-04-30,14631.1,1994.5,353.5,934.95,600.5,1354.35,714.9,536.75,5451.9,3035.65,1748.8,1158.7
2021-05-03,14634.15,1959.05,350.6,913.6,596.75,1352.05,702.75,558.85,5551.15,3037,1725.45,1255.55
2021-05-04,14496.5,1916.6,351.5,910.15,591.55,1329.4,700.35,552.45,5615.75,3049.75,1732.65,1262.5
2021-05-05,14617.85,1920.1,355.4,931.15,602.8,1341.5,717.2,559.95,5515.15,3095.7,1770.75,1267.5
2021-05-06,14724.8,1931,355.55,924.95,608.2,1361.6,715.75,558.75,5528.8,3111.45,1788.25,1286.75
2021-05-07,14823.15,1931.75,358.25,926.2,607.1,1352.55,716.75,568.5,5493.8,3132.9,1780.35,1298.9
2021-05-10,14942.35,1926.2,361.7,945.4,613.25,1339.55,715.25,572.55,5497.5,3145.5,1809.35,1304.1
2021-05-11,14850.75,1933.15,364.65,948.85,609.85,1330.65,707.35,568.4,5424.7,3122.6,1755.45,1303.5
2021-05-12,14696.5,1913.15,367.7,916.65,594.75,1327,691.3,561.75,5358.4,3087.6,1718.85,1285.8
2021-05-14,14677.8,1937.3,360.45,890.85,597.3,1316.4,685,560.4,5330.35,3051.5,1706.65,1220.35
2021-05-17,14923.15,1960.35,383.1,956.45,623.6,1329.4,709.25,549.65,5430.1,3069.75,1744.15,1289.1
2021-05-18,15108.1,1987.95,382.25,974.55,633.2,1340,711.65,536.35,5688.75,3088.8,1755.1,1326.7
2021-05-19,15030.15,1997.05,384.4,967,625.45,1337,716.8,528.2,5631.2,3082,1730.55,1294.7
2021-05-20,14906.05,1985.4,384.55,975.5,618.6,1339.3,705.9,520.65,5588.75,3060,1708.2,1302
2021-05-21,15175.3,2002.55,401.2,1016,642.45,1354.5,730.9,530.95,5631.75,3080.5,1757.65,1315.1
2021-05-24,15197.7,1985.65,412.05,1004.75,647.35,1348.05,741.15,526.8,5602.9,3081.5,1757,1306.8
2021-05-25,15208.45,1963.15,412.35,993.9,650.3,1361.6,731.55,526.1,5618.65,3114,1750.5,1282.75
2021-05-26,15301.45,1970.05,413.55,998.45,652.5,1397.25,735.1,525.75,5771.15,3158.5,1740.65,1322.8
2021-05-27,15337.85,1976.1,425.2,1006.85,652.25,1402.25,750.35,519.8,5682.2,3180,1777.25,1325.8
2021-05-28,15435.65,2094.8,422.05,1019.35,643.05,1405.05,739.85,523.6,5610.75,3143.6,1800.75,1302.6
2021-05-31,15582.8,2160.3,424.35,1013,662.75,1393.75,750.7,534.9,5627.95,3159.15,1807.7,1316.3
2021-06-01,15574.85,2168.9,432.55,1010.05,650.1,1387.2,745.15,532.9,5784.8,3153,1797,1416.25
2021-06-02,15576.2,2201.25,437.25,1028,648.35,1378.65,737,529.5,5808.65,3129.45,1783.1,1546.75
2021-06-03,15690.35,2209.65,439.65,1005.75,650.25,1389.65,750.65,532.05,5901.5,3141.25,1814.2,1583.1
2021-06-04,15670.25,2190.5,433.6,1009.3,642.7,1385.65,742.05,532.7,5993.45,3143.75,1811.2,1700.95
2021-06-07,15751.65,2227.4,432.25,1025.2,648.2,1389.65,751.1,536.45,5729.75,3183.2,1814.9,1624.3
2021-06-08,15740.1,2214.6,427.2,1020.15,642.4,1412.95,746.35,546.8,5755.4,3200.15,1793.55,1636.45
2021-06-09,15635.35,2175,421.45,1003.55,636.1,1415.3,736.75,540,5674.5,3200.25,1782.9,1594.65
2021-06-10,15737.75,2183,432.25,1024.35,640.4,1424.3,744.25,545.15,6086.4,3216.8,1799.55,1612
2021-06-11,15799.35,2213.15,429.6,1015.1,635.7,1446.9,738.45,540.85,6120,3273.8,1794.35,1601.6
2021-06-14,15811.85,2244.9,430.35,1024.3,635.15,1461.8,736.25,539.35,6194.15,3276.35,1768.05,1501.45
2021-06-15,15869.25,2250,429.5,1034.45,645.3,1473.9,750.9,542.5,6161.15,3262.75,1770.9,1538.85
2021-06-16,15767.55,2211.6,425.95,1013.7,640.1,1480.6,749.8,536.75,6081.6,3274.35,1760.6,1448.3
2021-06-17,15691.4,2215.65,420.25,984.05,633,1495.3,738.6,528.65,6050.25,3317.75,1766.05,1367.7
2021-06-18,15683.35,2225.65,412.9,995.4,630.4,1503.3,736.3,538.75,6087.05,3297.3,1760.45,1487.5
2021-06-21,15746.5,2237.25,419.75,1007.55,631.25,1500.3,739.55,539.6,6116,3273.1,1772.05,1540
2021-06-22,15772.75,2225.75,418.65,1000.1,630.85,1511.85,739.35,536.4,6016.8,3301.2,1757.1,1541.6
2021-06-23,15686.95,2205.35,418.85,999.55,624.7,1503.15,732.35,534.05,6015.6,3261.4,1736.7,1504.75
2021-06-24,15790.45,2153.5,417.2,1000.65,634.05,1559.2,739.15,528.75,6043.6,3373.6,1737.9,1508.5
2021-06-25,15860.35,2104.45,428.8,1012.9,649,1574.2,761.35,535.1,6075.8,3380.8,1735,1519.45
2021-06-28,15814.7,2086,426.75,1008.9,650.3,1571.8,762.4,531.2,6037.05,3336.75,1733.05,1525.75
2021-06-29,15748.45,2087.8,421.5,1018.15,640.1,1563.05,751.95,524.95,6052.4,3340.85,1705.85,1523.55
2021-06-30,15721.5,2110.65,419.2,1016.35,630.9,1580.8,748.3,525.65,6015.85,3345.75,1705.85,1507.55
2021-07-01,15680.0,2097.95,420.4,1007.7,630.85,1560.4,746.45,522.65,5967.15,3341.5,1716.1,1490.25
2021-07-02,15722.2,2129.05,424.4,1009.65,640.25,1567.8,750.65,525,5997.75,3325.45,1715.15,1422.05
2021-07-05,15834.35,2150.2,432.65,1020.55,647.85,1578.95,760.35,523.95,6072.7,3321,1731.1,1394.35
2021-07-06,15818.25,2124.8,429.75,1031.05,650.3,1562.2,758.35,526.1,6202.4,3262.3,1755.35,1414.8
2021-07-07,15879.65,2110.05,432.85,1044.9,654,1564.6,762.9,529.6,6198.6,3274.95,1761.8,1425.65
2021-07-08,15727.9,2092.6,424.45,1045.45,641.9,1560.75,754.4,525.3,6117.8,3258.5,1732.3,1425.9
2021-07-09,15689.8,2071.2,423.75,1039.95,638.55,1562.9,747.35,536.25,6136.15,3208.15,1720.05,1431.35
2021-07-12,15692.6,2084.1,427.45,1049.3,646.25,1547.85,753.6,529.65,6149.55,3193.1,1731.95,1420.7
2021-07-13,15812.35,2099.7,429.1,1055.9,664.95,1544.95,770.75,530.05,6154.3,3187.55,1747.15,1417.7
2021-07-14,15853.95,2086,431.05,1052.6,664.35,1576.9,770.05,530.05,6133.9,3214.55,1748.15,1402.05
2021-07-15,15924.2,2082.35,431.7,1055.1,667.45,1580.8,774.15,525.45,6129.7,3202.95,1750.05,1407.95
2021-07-16,15923.4,2112.4,430,1044.3,660.3,1555.45,771.15,541.15,6125.45,3194.8,1749.5,1395.5
2021-07-19,15752.4,2098.95,427.9,1015.85,655.9,1541.7,755.2,538.45,6015.4,3184.6,1722.8,1380.6
2021-07-20,15632.1,2093.8,420.9,981.55,641.9,1550.05,745.75,525.75,5941.85,3205.8,1702.65,1365.7
2021-07-22,15824.05,2120.7,422.05,992.15,655.95,1590.2,746.75,546.7,6195.55,3216.35,1707.2,1416.75
2021-07-23,15856.05,2105.7,428.9,989.3,676.65,1590.45,755.4,548.3,6180.9,3212.85,1722.95,1401.65
2021-07-26,15824.45,2076.85,423.3,981.3,676.75,1603.9,756.3,544.05,6162.45,3197.55,1740.6,1403.9
2021-07-27,15746.45,2055,429.95,975.8,677.45,1602.55,731.7,540.55,6231.45,3182.95,1697.95,1396.75
2021-07-28,15709.4,2037.35,425.5,992.75,685.05,1605.6,722.9,567.9,6262,3197.8,1652.85,1399.9
2021-07-29,15778.45,2053.25,441.55,992.05,687.5,1617,717.25,567.15,6400.1,3195.8,1641.65,1400.25
2021-07-30,15763.05,2035.3,431.8,981,682.5,1610.5,708.9,561.65,6228.1,3167.45,1654.8,1420.25
2021-08-02,15885.15,2072.5,434.9,988,681.4,1631.55,721.15,565.15,6200.5,3219.4,1665.1,1438.2
2021-08-03,16130.75,2087.75,446.5,1022.05,690.4,1655.2,738.6,580.2,6331.9,3284.9,1685.65,1442.8
2021-08-04,16258.8,2103.75,456.95,1020.55,714.65,1649.25,753.8,574.4,6359.15,3273.95,1749.95,1429.55
2021-08-05,16294.6,2134.25,441.85,997.7,702.45,1653.55,749.3,598.7,6248.25,3283.95,1771.75,1432.35
2021-08-06,16238.2,2089.05,435.65,1029.5,697.65,1650.2,740.85,607.9,6224.3,3309.8,1777.2,1536.65
2021-08-09,16258.25,2077.15,433.4,1042.8,702.85,1663.3,755.5,599.25,6193.15,3322.7,1780.9,1493.4
2021-08-10,16280.1,2088.05,426.45,1033.6,700.9,1677.25,761.55,622.2,6170.1,3333.9,1813.25,1446.5
2021-08-11,16282.25,2117.3,428.05,1041.2,693.55,1677.55,760.8,620.85,6167.8,3344.2,1780.6,1437.05
2021-08-12,16364.4,2110.5,427.15,1035.35,701.35,1689.6,757.35,623.15,6199.5,3351.75,1787.7,1442.9
2021-08-13,16529.1,2145.65,431.2,1024.15,704.8,1712.2,759.9,637.05,6156.55,3463.4,1788,1437
2021-08-16,16563.05,2173.5,424.85,1019,702.65,1704.4,762,634.05,6377.15,3472.95,1782.35,1430.1
2021-08-17,16614.6,2164.25,421.5,1000.2,701.2,1741.65,756.75,626.35,6410.1,3553.05,1788.35,1441.65
2021-08-18,16568.85,2172.65,419.7,989.65,688.3,1733.45,754.4,622.95,6544.1,3560.55,1749.7,1460
2021-08-20,16450.5,2148.25,406.7,979.45,680.7,1732.95,740.25,613.7,6661.1,3559.5,1703.55,1430.1
2021-08-23,16496.45,2162.35,409.5,988.6,682.7,1738.75,736.1,622.65,6752.2,3637.4,1716.85,1396.7
2021-08-24,16624.6,2183.7,417.6,1005.05,694.45,1720.85,746.35,620.1,6980.1,3613.2,1704.9,1437.8
2021-08-25,16634.65,2202.6,416.25,1005.55,691.05,1735.55,739.05,612.45,6944.95,3659,1697.2,1475.35
2021-08-26,16636.9,2230.45,410.75,1001.5,698.8,1727.7,746.35,586.9,6931.95,3671.85,1697.5,1475.7
2021-08-27,16705.2,2227.4,412.45,990.2,699.75,1708.8,752.4,595.15,6966.6,3720.15,1713.55,1506.05
2021-08-30,16931.05,2270.25,422.7,1005.1,713.65,1698.05,784.05,620.45,7165.5,3701.3,1735.85,1516.55
2021-08-31,17132.2,2258.15,426.05,992.4,719.05,1706.45,786.5,664.05,7524.5,3786.45,1753.7,1587.6
2021-09-01,17076.25,2267.1,429.9,998.75,719.9,1677.75,798.9,666.4,7519.6,3714.95,1746.65,1565.2
2021-09-02,17234.15,2294.4,429.75,1010.1,725.15,1689.1,802.7,666.5,7498.45,3836.75,1776.4,1570.55
2021-09-03,17323.6,2388.5,431.4,1003.75,724.3,1700.65,798,658.45,7523.4,3842.05,1791.85,1565.55
2021-09-06,17377.8,2425.6,431.05,991.95,721.15,1730.4,800.8,654.6,7506.35,3852,1774.55,1582
2021-09-07,17362.1,2440.9,429.1,1001.25,716.9,1706.65,787.85,670.55,7457.3,3815.9,1764.85,1558.1
2021-09-08,17353.5,2431.35,431.35,999.6,720.95,1693.25,794.7,667.85,7463.2,3774.15,1815.35,1555.95
2021-09-09,17369.25,2425.6,432.3,999.5,720.25,1691.6,790.15,686.15,7430.65,3791.4,1817.85,1545
2021-09-13,17355.3,2371.55,432.85,996.3,707.4,1691.9,788.35,693.3,7445.55,3845.35,1840.05,1532.45
2021-09-14,17380.0,2368.45,433,1036.6,707.45,1686.15,794.4,694.2,7417.55,3885.9,1867.75,1513.2
2021-09-15,17519.45,2378.3,443.85,1053.95,714.35,1711.45,791.4,725.5,7414.15,3954.55,1871.7,1516.8
2021-09-16,17629.5,2428.2,463.7,1130.95,727.2,1702.25,802.6,718.6,7411.5,3903.3,1906.8,1503.2
2021-09-17,17585.15,2390.55,454.1,1130,720.15,1691.3,807.35,728.15,7428.8,3827.85,2007.95,1480.25
2021-09-20,17396.9,2394.35,437.45,1089.95,710,1687.85,795.85,724.95,7442.45,3823.5,2001.45,1418.85
2021-09-21,17562.0,2404.7,438.8,1137.55,711.85,1718.45,795.35,726.65,7813.85,3862.95,2010.95,1441.45
2021-09-22,17546.65,2430.5,438.85,1141.4,703.35,1716.9,788.35,726.75,7793.65,3862.15,1985.55,1437.75
2021-09-23,17822.95,2489.9,449.8,1169.15,717,1742.55,812.15,726.8,7899.05,3869.25,2024,1474.35
2021-09-24,17853.2,2482.7,440.75,1163.05,722.95,1763.85,798.05,739.4,7793.4,3871.3,2028.1,1461.7
2021-09-27,17855.1,2524.45,446.6,1150.7,730,1721.15,796.95,722.55,7795.45,3836.95,2033.35,1531.25
2021-09-28,17748.6,2548.05,444.9,1134.75,717.15,1687.1,789.2,696.15,7543.3,3779.15,2068.2,1487.3
2021-09-29,17711.3,2527.85,460,1123.2,709.5,1692.25,782.15,694.1,7515.4,3791.9,2030.45,1485.65
2021-09-30,17618.15,2519.25,453,1111.9,700.85,1675.2,766.55,688.3,7668.1,3775.55,2005.5,1468.1
2021-10-01,17532.05,2523.7,451.65,1104.05,692.35,1665.15,768.15,675.9,7522.75,3730.2,1993.55,1458.7
2021-10-04,17691.25,2556.15,463.15,1119.8,700.2,1678.75,779,681.4,7695.05,3773.3,1990.95,1526.65
2021-10-05,17822.3,2609.2,464.7,1168.6,697.1,1692.8,782.6,699.25,7724.2,3833.3,1982.35,1527.65
2021-10-06,17646.0,2559.85,457.2,1131.85,689.5,1673.55,778.95,691.4,7735.15,3810.9,1955.75,1479.55
2021-10-07,17790.35,2572.4,457.9,1166.7,702.2,1691,777.1,692.5,7747.9,3892.9,1952.45,1520.75
2021-10-08,17895.2,2671.25,458,1174.4,703.4,1723.85,781.95,695.5,7732.2,3935.65,1936.35,1547.9
2021-10-11,17945.95,2652.65,469.25,1173.25,713.3,1690.95,787.15,690.85,7817.1,3685.6,1975.4,1539.75
2021-10-12,17991.95,2667.8,483,1181.9,708.6,1685.15,797.15,686.35,7855.75,3652.85,1995.1,1554.45
2021-10-13,18161.75,2694.95,481.7,1184.5,709.95,1709.2,794.6,689.9,7929.3,3655.2,2009.35,1569.7
2021-10-14,18338.55,2700.4,490.6,1210,727.3,1715.75,802.05,685.8,7862.9,3611.45,2017.8,1646.35
2021-10-18,18477.05,2707.6,497.95,1219.6,745.45,1792.15,813.3,680.6,7865.55,3647.15,2011.6,1615.5
2021-10-19,18418.75,2731.85,488.2,1194,747.45,1822.15,801.65,681.1,7739.3,3634.15,2035.35,1569.45
2021-10-20,18266.6,2700.4,499.9,1201.7,745.85,1802.35,804.8,708.45,7761.35,3608.85,2015.45,1589.7
2021-10-21,18178.1,2622.5,502.95,1184.4,755.5,1753.65,807.8,696.05,7737.3,3532.5,2143.75,1595.05
2021-10-22,18114.9,2627.4,502.95,1196.4,759.3,1719.8,816.7,694.5,7710.2,3498.85,2171.4,1543
2021-10-25,18125.4,2601.8,506.5,1177.75,841.7,1707.55,845.1,691.1,7646.65,3492.95,2154.5,1532.2
2021-10-26,18268.4,2661.05,512.55,1154.9,829.4,1703.7,841.9,696.2,7855.65,3482.6,2210.95,1543.85
2021-10-27,18210.95,2627.4,519.15,1142.55,835,1728.95,787.5,702.35,7482.15,3489.75,2188.25,1566.55
2021-10-28,17857.25,2598.6,501.35,1176,798.7,1703.9,758.35,689.75,7484.25,3421.65,2098.5,1398.55
2021-10-29,17671.65,2536.25,502.15,1140.2,802.05,1667.75,742,685.35,7400.2,3397.75,2031.15,1423.6
2021-11-01,17929.65,2537.8,515.7,1229.1,803.9,1700.05,752.35,712.5,7413.95,3476.4,2076.5,1445.3
2021-11-02,17888.95,2500.8,521.7,1212.55,800.95,1697.9,755.85,713.95,7455.35,3484.2,2076.65,1472.8
2021-11-03,17829.2,2483.6,527.65,1177.95,785.95,1702.5,750.6,699.1,7516.25,3492.25,2037.55,1485.9
2021-11-04,17916.8,2498.85,530.45,1189.1,782.1,1708.7,752.95,701.1,7525.1,3508.65,2057,1489.45
2021-11-08,18068.55,2501.95,523.25,1061.15,780.15,1737.5,751.05,709,7673.65,3502.75,2118.85,1568.25
2021-11-09,18044.25,2521.7,529.15,1068.25,786.55,1742.5,745.05,713.2,7577.5,3505.7,2097.2,1635.45
2021-11-10,18017.2,2549.9,524.4,1032.2,780.9,1740.15,749.35,735.45,7581.45,3484.3,2076.05,1655.85
